ev_id,rec_stat,approval_date,lchg_userid,lchg_date
20100826X52309,B,2010-11-04,,2020-11-03 20:30:19
20100826X61709,B,2011-10-03,,2020-09-25 16:03:53
20100826X75914,B,2011-05-11,,2020-09-25 16:06:52
20100827X12748,B,2013-01-15,,2020-09-25 16:03:53
20100827X20401,B,2014-03-07,,2020-09-25 16:03:53
20100827X15311,B,2010-12-20,,2020-09-25 16:01:19
20100827X31549,B,2011-03-16,,2020-09-25 16:02:09
20100827X32350,B,2011-05-11,,2020-09-25 16:02:53
20100827X64057,B,2011-12-13,,2020-09-25 16:02:09
20100827X75916,B,2011-05-11,,2020-09-25 16:03:53
20100827X80349,B,2010-12-20,,2020-09-25 16:02:09
20100827X90755,B,2011-05-11,,2020-09-25 16:02:53
20100828X35121,B,2011-05-11,broda,2022-04-06 17:48:41
20100828X61958,B,2011-10-03,,2020-09-25 16:01:19
20100828X81852,B,2012-01-25,,2020-09-25 16:05:53
20100829X12356,B,2011-05-11,,2020-09-25 16:02:53
20100829X01735,B,2011-05-11,,2020-09-25 16:03:53
20100829X10140,B,2011-03-16,,2020-09-25 16:02:53
20100829X13951,B,2011-05-26,,2020-09-25 16:02:09
20100829X25946,B,2013-06-19,,2020-09-25 16:03:53
20100830X00534,B,2011-03-16,,2020-09-25 16:02:53
20100830X12502,B,2011-03-16,,2020-09-25 16:02:53
20100830X13302,B,2011-03-16,,2020-09-25 16:05:53
20100830X25148,B,2010-12-20,,2020-09-25 16:03:53
20100830X25515,B,2011-05-11,,2020-09-25 16:02:53
20100830X30919,B,2013-01-31,,2020-09-25 16:02:53
20100830X41548,B,2011-05-11,,2020-09-25 16:02:09
20100830X42541,B,2010-12-20,,2020-09-25 16:03:53
20100830X52817,B,2010-09-24,,2020-11-03 20:30:19
20100830X71313,B,2010-09-16,,2020-11-03 20:30:19
20100830X81337,B,2010-09-17,,2020-11-03 20:30:19
20100830X83816,B,2010-09-08,,2020-11-03 20:30:20
20100831X75841,B,2011-11-17,,2020-09-25 16:01:19
20100831X13025,B,2011-03-16,,2020-09-25 16:03:53
20100831X14941,B,2011-10-03,broda,2022-04-06 17:49:35
20100831X32952,B,2010-12-20,,2020-09-25 16:01:19
20100831X43523,B,2010-12-20,,2020-09-25 16:02:09
20100831X44954,B,2011-05-11,,2020-09-25 16:02:09
20100831X45241,B,2012-04-04,,2020-09-25 16:02:53
20100831X62338,B,2010-09-02,,2020-11-03 20:30:20
20100831X65105,B,2011-06-13,,2020-09-25 16:02:09
20100831X82057,B,2011-05-19,,2020-09-25 16:02:09
20100901X85159,B,2010-12-20,,2020-11-03 20:30:20
20100901X94640,B,2013-12-02,,2020-09-25 16:05:53
20100901X01739,B,2013-04-03,,2020-09-25 16:05:53
20100901X22656,B,2012-01-25,,2020-09-25 16:03:53
20100901X31728,B,2010-12-20,,2020-09-25 16:06:52
20100901X33544,B,2010-12-20,,2020-09-25 16:02:53
20100901X65026,B,2010-09-24,,2020-11-03 20:30:20
20100901X11325,B,2010-09-15,,2020-11-03 20:30:21
20100902X30332,B,2011-03-16,,2020-09-25 16:02:09
20100902X35148,B,2011-05-11,,2020-09-25 16:03:53
20100902X40131,B,2010-12-20,,2020-09-25 16:03:53
20100902X42424,B,2011-06-27,,2020-09-25 16:04:52
20100902X53306,B,2011-05-05,,2020-09-25 16:02:53
20100902X00429,B,2012-03-20,,2020-09-25 16:01:19
20100902X03420,B,2011-10-17,,2020-09-25 16:04:52
20100903X85554,B,2011-06-13,,2020-09-25 16:03:53
20100903X95948,B,2011-05-11,,2020-09-25 16:05:53
20100903X21857,B,2010-12-20,,2020-09-25 16:02:09
20100903X30510,B,2012-04-20,,2020-09-25 16:02:09
20100903X41225,B,2011-03-16,,2020-09-25 16:02:53
20100903X54913,F,2011-03-28,dobn,2024-12-13 22:08:13
20100904X32616,B,2011-12-19,,2020-09-25 16:03:53
20100904X45341,B,2011-03-16,,2020-09-25 16:02:09
20100904X54109,B,2011-12-19,,2020-09-25 16:06:52
20100906X30626,B,2012-09-13,,2020-09-25 16:03:53
20100906X32724,B,2011-12-01,,2020-09-25 16:03:53
20100906X40636,B,2011-06-13,,2020-09-25 16:05:53
20100906X43338,B,2012-01-17,,2020-09-25 16:01:19
20100907X92928,B,2011-06-13,,2020-09-25 16:02:53
20100907X02135,B,2011-03-16,,2020-09-25 16:03:53
20100907X31921,B,2011-05-11,,2020-09-25 16:03:53
20100907X43340,B,2010-09-24,,2020-11-03 20:30:21
20100907X44212,B,2011-06-13,,2020-09-25 16:01:19
20100907X44720,B,2011-05-05,,2020-09-25 16:02:53
20100907X72216,B,2012-08-15,,2020-09-25 16:02:09
20100907X80140,B,2011-06-20,,2020-09-25 16:02:09
20100907X90024,B,2011-03-16,,2020-09-25 16:03:53
20100908X71541,B,2010-09-24,,2020-11-03 20:30:21
20100908X00745,B,2011-05-05,,2020-09-25 16:03:53
20100908X05150,B,2011-06-27,,2020-09-25 16:06:52
20100908X20427,B,2011-12-19,,2020-09-25 16:05:53
20100908X53605,B,2011-07-12,,2020-09-25 16:02:53
20100908X61604,B,2011-05-05,,2020-09-25 16:05:53
20100908X65049,B,2010-12-20,,2020-09-25 16:02:09
20100908X65424,B,2012-10-04,,2020-09-25 16:03:53
20100908X65810,B,2011-05-11,,2020-09-25 16:01:19
20100908X13950,B,2011-07-21,,2020-09-25 16:04:52
20100909X73431,B,2010-09-20,,2020-11-03 20:30:22
20100909X41052,B,2011-01-07,,2020-09-25 16:05:53
20100909X41420,B,2011-03-16,,2020-09-25 16:03:53
20100909X45640,B,2011-05-16,,2020-09-25 16:04:52
20100909X51045,B,2011-03-16,,2020-09-25 16:03:53
20100909X65425,B,2011-08-22,,2020-09-25 16:03:53
20100909X75726,B,2011-05-16,,2020-09-25 16:02:53
20100910X10535,B,2011-07-21,,2020-09-25 16:02:53
20100910X52812,B,2011-03-16,,2020-09-25 16:03:53
20100910X62618,B,2011-03-16,,2020-09-25 16:01:19
20100910X70057,B,2012-01-17,,2020-09-25 16:02:09
20100912X42115,B,2011-08-03,,2020-09-25 16:01:19
20100912X64456,B,2011-05-05,,2020-09-25 16:03:53
20100912X75605,B,2010-09-16,,2020-11-03 20:30:22
20100912X91459,B,2013-02-12,,2020-09-25 16:01:19
20100913X14749,B,2010-12-20,,2020-09-25 16:01:19
20100913X20146,B,2010-12-20,,2020-09-25 16:01:19
20100913X24858,B,2012-10-04,,2020-09-25 16:04:52
20100913X43446,B,2010-12-20,,2020-09-25 16:02:09
20100913X44227,B,2010-12-20,,2020-09-25 16:02:09
20100913X44246,B,2012-10-04,,2020-09-25 16:04:52
20100913X45529,B,2011-05-19,,2020-09-25 16:02:09
20100913X45606,B,2011-05-05,,2020-09-25 16:02:53
20100913X61412,B,2010-12-20,,2020-09-25 16:03:53
20100913X70053,B,2010-12-20,,2020-09-25 16:01:19
20100914X91030,B,2011-05-05,,2020-09-25 16:02:53
20100914X93430,B,2010-12-20,,2020-09-25 16:02:53
20100914X00918,B,2011-05-16,,2020-09-25 16:03:53
20100914X01342,B,2010-12-20,,2020-11-03 20:30:22
20100914X32027,B,2010-12-20,,2020-09-25 16:02:09
20100914X51417,B,2012-02-23,,2020-09-25 16:01:19
20100914X53827,B,2011-05-05,,2020-09-25 16:02:53
20100914X82609,B,2010-12-20,,2020-09-25 16:02:09
20100914X84745,B,2011-04-07,,2020-09-25 16:02:09
20100915X61435,B,2011-03-16,,2020-09-25 16:05:53
20100916X80055,B,2011-05-05,,2020-09-25 16:02:53
20100916X82255,B,2011-05-05,,2020-09-25 16:06:52
20100916X84134,B,2011-05-05,,2020-09-25 16:03:53
20100916X85029,B,2011-05-05,,2020-09-25 16:03:53
20100916X94754,B,2011-03-16,,2020-09-25 16:03:53
20100916X10056,B,2011-05-05,,2020-09-25 16:02:09
20100916X32205,B,2010-12-20,,2020-09-25 16:01:19
20100916X50512,B,2011-05-19,,2020-09-25 16:06:52
20100916X55111,B,2011-11-17,,2020-09-25 16:02:09
20100916X62509,B,2010-09-20,,2020-11-03 20:30:23
20100916X63553,B,2010-12-20,,2020-09-25 16:02:09
20100916X72850,B,2011-05-19,,2020-09-25 16:02:09
20100917X83854,B,2011-03-16,gibs-i,2023-06-27 13:53:08
20100917X24222,B,2011-08-30,,2020-09-25 16:04:52
20100917X34608,B,2011-12-27,,2020-09-25 16:03:53
20100918X41927,B,2011-06-20,,2020-09-25 16:02:09
20100918X05923,B,2011-11-29,broda,2022-04-06 17:50:10
20100918X12115,B,2011-12-01,,2020-09-25 16:02:09
20100918X12923,B,2010-09-23,,2020-11-03 20:30:23
20100919X42634,B,2010-10-22,,2020-11-03 20:30:23
20100919X50413,B,2012-02-23,,2020-09-25 16:02:09
20100919X65029,B,2011-06-13,,2020-09-25 16:02:09
20100919X72723,B,2011-12-27,,2020-09-25 16:02:09
20100919X85738,B,2011-05-05,,2020-09-25 16:01:19
20100920X01223,B,2010-12-20,,2020-09-25 16:01:19
20100920X92820,B,2011-03-16,,2020-09-25 16:01:19
20100920X12844,B,2011-05-05,,2020-09-25 16:02:09
20100920X21917,B,2011-07-21,,2020-09-25 16:05:53
20100920X31404,B,2010-09-27,,2020-11-03 20:30:23
20100920X10659,B,2011-03-16,,2020-09-25 16:05:53
20100921X95939,B,2011-05-05,,2020-09-25 16:01:19
20100921X14612,B,2012-01-17,,2020-09-25 16:04:52
20100921X33423,B,2011-05-05,,2020-09-25 16:02:09
20100921X52702,B,2011-12-13,,2020-09-25 16:05:53
20100921X54226,B,2011-05-05,,2020-09-25 16:05:53
20100921X72055,F,2015-11-18,,2020-09-25 16:08:44
20100921X94616,B,2010-12-20,,2020-09-25 16:02:53
20100921X32715,B,2011-11-17,,2020-09-25 16:02:53
20100921X33539,B,2011-05-05,,2020-09-25 16:02:09
20100922X21812,B,2010-12-20,,2020-09-25 16:01:19
20100922X32537,B,2010-12-20,,2020-09-25 16:03:53
20100923X80619,B,2013-04-10,,2020-09-25 16:02:09
20100923X95110,B,2011-11-17,,2020-09-25 16:01:19
20100923X15659,B,2011-07-21,,2020-09-25 16:03:53
20100923X20218,B,2011-05-05,,2020-09-25 16:02:09
20100923X42153,B,2011-05-05,,2020-09-25 16:06:52
20100923X43407,B,2010-12-20,,2020-09-25 16:01:19
20100923X71802,B,2011-04-12,,2020-09-25 16:06:52
20100923X82727,B,2012-10-04,,2020-09-25 16:03:53
20100923X91107,B,2011-05-16,,2020-09-25 16:02:09
20100923X00554,B,2011-05-16,,2020-09-25 16:02:53
20100924X85909,F,2010-11-04,gibs-i,2023-08-03 17:58:09
20100924X23946,B,2011-04-12,,2020-09-25 16:03:53
20100924X30155,B,2014-06-02,,2020-09-25 16:01:19
20100924X41619,B,2010-09-24,,2020-11-03 20:30:24
20100924X55851,B,2010-09-30,,2020-11-03 20:30:24
20100924X92215,B,2014-07-01,,2020-11-03 20:30:24
20100924X35823,B,2011-07-18,,2020-09-25 16:02:09
20100925X00525,B,2011-03-16,broda,2023-01-30 20:09:11
20100925X01917,B,2011-07-21,,2020-09-25 16:02:09
20100925X02732,B,2011-05-16,,2020-09-25 16:05:53
20100925X03544,B,2011-03-16,,2020-09-25 16:03:53
20100925X54904,B,2011-12-27,,2020-09-25 16:04:52
20100926X33046,B,2011-08-11,,2020-09-25 16:05:53
20100926X10010,B,2011-05-16,,2020-09-25 16:02:53
20100927X92739,B,2010-09-28,,2020-11-03 20:30:25
20100927X02720,B,2011-03-16,,2020-09-25 16:02:53
20100927X04028,B,2011-03-16,,2020-09-25 16:01:19
20100927X10441,B,2011-05-16,,2020-09-25 16:04:52
20100927X15716,B,2011-03-16,,2020-09-25 16:02:09
20100927X34749,B,2010-12-28,,2020-11-03 20:30:25
20100927X40128,B,2011-03-16,,2020-09-25 16:02:09
20100927X44941,B,2011-04-12,,2020-09-25 16:02:53
20100927X55809,B,2012-01-17,,2020-09-25 16:04:52
20100927X60228,B,2013-12-02,,2020-09-25 16:03:53
20100927X70141,B,2011-05-19,,2020-09-25 16:04:52
20100927X72556,B,2011-03-16,,2020-09-25 16:02:09
20100928X85616,B,2011-06-20,,2020-09-25 16:01:19
20100928X90559,B,2011-04-12,,2020-09-25 16:02:09
20100928X93729,B,2011-03-16,,2020-09-25 16:02:53
20100928X10735,B,2011-04-12,,2020-09-25 16:03:53
20100928X11027,B,2011-04-12,,2020-09-25 16:02:09
20100928X11225,B,2011-03-16,,2020-09-25 16:01:19
20100928X12406,B,2018-07-03,,2020-09-25 16:06:52
20100928X21707,B,2011-03-16,,2020-09-25 16:01:19
20100928X22709,B,2011-06-08,,2020-09-25 16:02:53
20100928X24649,B,2011-05-16,,2020-09-25 16:03:53
20100928X51519,B,2011-03-16,,2020-09-25 16:04:52
20100928X54334,B,2012-10-04,,2020-11-03 20:30:25
20100928X85552,B,2010-12-20,,2020-09-25 16:01:19
20100928X90000,B,2011-05-16,,2020-09-25 16:04:52
20100929X01447,B,2010-09-30,,2020-11-03 20:30:26
20100929X30511,B,2011-04-12,,2020-09-25 16:02:53
20100929X44623,B,2013-12-18,,2020-11-03 20:30:26
20100929X65334,B,2011-03-16,,2020-09-25 16:05:53
20100930X00358,B,2016-03-08,,2020-09-25 16:02:53
20100930X02655,B,2011-03-16,,2020-09-25 16:01:19
20100930X11103,B,2011-03-16,,2020-09-25 16:02:09
20100930X14536,B,2011-03-16,,2020-09-25 16:02:09
20100930X30111,B,2010-10-08,,2020-11-03 20:30:26
20100930X31940,B,2011-04-12,,2020-09-25 16:04:52
20100930X34610,B,2012-03-08,,2020-09-25 16:01:19
20100930X45434,B,2011-03-16,,2020-09-25 16:01:19
20100930X50957,F,2014-03-06,gibs-i,2023-08-03 15:51:29
20100930X62247,B,2010-10-06,,2020-11-03 20:30:26
20101001X13012,B,2012-04-20,,2020-09-25 16:04:52
20101001X13003,B,2011-06-22,,2020-09-25 16:04:52
20101001X32228,B,2010-10-07,,2020-11-03 20:30:27
20101001X40122,B,2010-12-20,,2020-09-25 16:02:53
20101001X41322,B,2012-08-15,,2020-09-25 16:05:53
20101001X52909,B,2011-07-21,,2020-09-25 16:02:09
20101001X80217,B,2011-05-16,,2020-09-25 16:02:09
20101002X84837,B,2011-11-29,,2020-09-25 16:06:52
20101003X41532,B,2011-03-16,,2020-09-25 16:02:09
20101003X43835,B,2012-01-25,,2020-09-25 16:04:52
20101003X44034,B,2011-03-16,,2020-09-25 16:02:09
20101003X04946,B,2012-10-04,,2020-09-25 16:02:53
20101004X00504,B,2010-10-04,,2020-11-03 20:30:27
20101004X05846,B,2010-10-07,,2020-11-03 20:30:27
20101004X10735,B,2011-10-17,,2020-09-25 16:02:09
20101004X11133,B,2011-06-22,,2020-09-25 16:05:53
20101004X24052,B,2010-10-04,,2020-11-03 20:30:27
20101004X40949,B,2010-10-07,,2020-11-03 20:30:28
20101004X44844,B,2011-03-16,,2020-09-25 16:02:53
20101004X45616,B,2011-03-16,,2020-09-25 16:04:52
20101004X53928,B,2011-05-16,,2020-09-25 16:04:52
20101004X61158,B,2011-04-12,,2020-09-25 16:02:09
20101004X85003,B,2011-07-21,,2020-09-25 16:02:53
20101005X94649,B,2011-03-16,,2020-09-25 16:03:53
20101005X94736,B,2011-03-16,,2020-09-25 16:01:19
20101006X65829,B,2010-10-15,,2020-11-03 20:30:28
20101006X70849,B,2011-12-19,,2020-09-25 16:04:52
20101006X95824,B,2011-03-16,,2020-09-25 16:04:52
20101006X00507,B,2011-03-16,,2020-09-25 16:01:19
20101006X41012,B,2012-10-04,,2020-09-25 16:05:53
20101006X50226,F,,,2020-09-25 16:08:44
20101007X85314,B,2011-10-03,,2020-09-25 16:04:52
20101007X11802,B,2011-11-29,,2020-09-25 16:05:53
20101007X32553,B,2011-03-16,,2020-09-25 16:02:53
20101007X43800,B,2011-05-26,,2020-09-25 16:03:53
20101008X84830,B,2011-03-16,,2020-09-25 16:02:53
20101008X62452,B,2011-05-26,,2020-09-25 16:05:53
20101008X70224,B,2012-08-07,,2020-09-25 16:05:53
20101009X62708,B,2014-05-08,,2020-09-25 16:03:53
20101009X35701,B,2011-03-16,,2020-09-25 16:04:52
20101010X02154,B,2011-07-21,,2020-09-25 16:05:53
20101011X84816,B,2011-12-13,,2020-09-25 16:05:53
20101011X23307,B,2011-03-16,,2020-09-25 16:04:52
20101011X34733,B,2011-03-16,,2020-09-25 16:02:09
20101011X52726,B,2010-12-20,,2020-09-25 16:05:53
20101012X82340,B,2011-03-16,,2020-09-25 16:02:53
20101012X00018,B,2011-06-13,,2020-09-25 16:06:52
20101012X13907,F,2014-10-23,,2020-09-25 16:08:44
20101012X44027,B,2011-06-08,,2020-09-25 16:05:53
20101012X45826,B,2010-10-12,,2020-11-03 20:30:28
20101012X62650,B,2011-03-16,,2020-09-25 16:04:52
20101012X90333,B,2011-05-16,,2020-09-25 16:02:53
20101012X95742,B,2012-10-04,,2020-09-25 16:03:53
20101013X91741,B,2010-10-25,,2020-11-03 20:30:28
20101013X93243,B,2011-03-16,,2020-09-25 16:02:09
20101013X93333,B,2011-03-16,gibs-i,2023-06-27 13:53:38
20101013X94109,B,2013-11-15,,2020-11-03 20:30:29
20101013X94624,B,2011-11-29,,2020-09-25 16:02:53
20101013X62218,B,2011-03-16,,2020-09-25 16:04:52
20101013X70622,B,2010-10-14,,2020-11-03 20:30:29
20101014X93148,B,2011-03-16,,2020-09-25 16:02:53
20101014X41041,B,2011-06-08,broda,2022-04-06 17:50:51
20101014X52201,B,2010-10-25,,2020-11-03 20:30:29
20101014X52451,B,2010-11-01,,2020-11-03 20:30:30
20101014X55320,B,2011-04-07,,2020-09-25 16:02:53
20101015X85729,B,2011-06-27,,2020-09-25 16:02:53
20101015X90110,B,2011-06-27,,2020-09-25 16:06:52
20101015X93910,B,2011-03-16,,2020-09-25 16:04:52
20101015X73141,B,2012-03-08,broda,2020-09-25 16:05:53
20101016X21247,B,2011-05-26,,2020-09-25 16:02:53
20101017X43851,B,2012-01-17,,2020-09-25 16:04:52
20101017X64516,B,2012-06-28,,2020-09-25 16:05:53
20101017X81620,B,2011-10-03,,2020-09-25 16:05:53
20101018X25006,B,2010-12-20,,2020-09-25 16:01:19
20101018X72621,B,2011-03-16,gibs-i,2023-06-14 18:23:15
20101018X84634,B,2011-05-16,,2020-09-25 16:02:09
20101018X90034,B,2011-07-21,,2020-09-25 16:05:53
20101018X04220,B,2011-08-03,,2020-09-25 16:05:53
20101019X33258,B,2012-10-04,,2020-09-25 16:02:53
20101019X93341,B,2011-04-12,,2020-09-25 16:04:52
20101019X94819,B,2011-03-16,,2020-09-25 16:02:53
20101019X13052,B,2011-03-16,,2020-09-25 16:04:52
20101019X25549,B,2011-04-12,,2020-09-25 16:03:53
20101019X30046,B,2010-11-18,,2020-11-03 20:30:30
20101019X41128,B,2011-03-16,,2020-09-25 16:03:53
20101019X43910,B,2011-03-16,,2020-09-25 16:01:19
20101019X50439,B,2011-07-12,,2020-09-25 16:01:19
20101019X65129,B,2011-03-16,,2020-09-25 16:04:52
20101019X71234,B,2012-11-26,,2020-09-25 16:01:19
20101020X92632,B,2011-03-16,,2020-09-25 16:01:19
20101020X03848,B,2011-03-16,,2020-09-25 16:02:53
20101020X41240,B,2011-10-06,,2020-09-25 16:05:53
20101020X41300,B,2010-10-28,,2020-11-03 20:30:30
20101021X83850,B,2011-04-12,,2020-09-25 16:06:52
20101021X01120,B,2011-04-12,,2020-09-25 16:04:52
20101021X11931,B,2011-03-16,,2020-09-25 16:01:19
20101021X23946,B,2011-06-08,,2020-09-25 16:02:09
20101021X62502,B,2011-09-19,,2020-09-25 16:02:53
20101021X71005,B,2010-11-04,,2020-11-03 20:30:31
20101021X73016,B,2010-10-26,,2020-11-03 20:30:31
20101021X05628,B,2011-12-19,,2020-09-25 16:05:53
20101022X92907,B,2010-10-25,,2020-11-03 20:30:31
20101022X02251,B,2011-04-12,,2020-09-25 16:04:52
20101022X03045,B,2011-03-16,,2020-09-25 16:02:53
20101022X04729,B,2011-03-16,,2020-09-25 16:04:52
20101022X05459,B,2011-03-16,,2020-09-25 16:05:53
20101022X22024,B,2011-04-12,,2020-09-25 16:02:53
20101022X34123,B,2011-04-12,,2020-09-25 16:01:19
20101022X34140,B,2011-10-03,,2020-09-25 16:02:53
20101022X62831,B,2011-03-16,,2020-09-25 16:01:19
20101023X35000,B,2011-03-16,,2020-09-25 16:03:53
20101023X94911,B,2011-12-27,,2020-09-25 16:05:53
20101024X63923,B,2013-01-15,,2020-09-25 16:03:53
20101024X70145,B,2011-03-16,,2020-09-25 16:04:52
20101025X33022,B,2011-03-16,,2020-09-25 16:04:52
20101025X42125,B,2011-05-16,,2020-09-25 16:05:53
20101025X62019,B,2011-05-26,,2020-09-25 16:04:52
20101025X62111,B,2013-08-07,,2020-09-25 16:03:53
20101026X04452,B,2011-04-12,,2020-09-25 16:02:53
20101026X24010,B,2011-03-16,,2020-09-25 16:02:53
20101026X33239,B,2011-03-16,,2020-09-25 16:04:52
20101026X33940,B,2011-03-16,,2020-09-25 16:02:53
20101026X35112,B,2011-12-19,,2020-09-25 16:06:52
20101026X44534,B,2011-11-17,,2020-09-25 16:04:52
20101027X04916,B,2011-09-19,,2020-09-25 16:04:52
20101027X85534,B,2011-07-21,,2020-09-25 16:05:53
20101027X23308,B,2012-11-07,,2020-09-25 16:04:52
20101028X12506,B,2012-06-28,,2020-09-25 16:05:53
20101028X53602,B,2011-03-16,,2020-09-25 16:02:09
20101029X90010,F,2012-03-27,dobn,2025-03-07 15:29:50
20101029X90146,B,2011-03-16,,2020-09-25 16:02:53
20101029X05315,B,2011-05-19,,2020-09-25 16:02:53
20101029X33322,B,2010-11-05,,2020-11-03 20:30:31
20101029X33606,B,2011-03-16,,2020-09-25 16:03:53
20101030X30541,B,2012-02-06,,2020-09-25 16:05:53
20101030X52655,B,2013-04-25,,2020-09-25 16:04:52
20101031X20910,B,2011-07-21,,2020-09-25 16:04:52
20101031X30917,B,2011-03-16,,2020-09-25 16:03:53
20101101X13016,B,2011-03-16,,2020-09-25 16:02:09
20101101X15358,B,2011-05-16,,2020-09-25 16:06:52
20101101X21849,B,2011-04-12,,2020-09-25 16:03:53
20101101X22429,B,2011-10-03,broda,2024-11-05 12:34:58
20101101X52514,B,2011-03-16,,2020-09-25 16:02:53
20101102X00632,B,2011-04-12,,2020-09-25 16:02:53
20101102X04530,B,2012-02-23,,2020-09-25 16:05:53
20101102X13215,B,2012-10-04,broda,2024-07-08 20:36:32
20101102X22920,B,2012-03-08,,2020-09-25 16:05:53
20101102X34540,B,2012-08-07,,2020-09-25 16:05:53
20101102X85937,B,2011-03-16,,2020-09-25 16:04:52
20101102X01100,B,2011-03-16,,2020-09-25 16:04:52
20101103X13908,B,2011-03-16,,2020-09-25 16:04:52
20101103X14153,B,2010-12-20,,2020-09-25 16:05:53
20101103X34855,B,2011-06-20,,2020-09-25 16:02:53
20101103X44221,B,2011-10-03,,2020-09-25 16:02:53
20101103X70916,B,2011-03-16,,2020-09-25 16:04:52
20101103X83727,B,2013-02-12,,2020-09-25 16:05:53
20101104X75554,B,2011-04-12,,2020-09-25 16:02:09
20101105X05553,B,2011-03-16,,2020-09-25 16:02:09
20101105X14014,B,2011-04-12,,2020-09-25 16:02:53
20101105X53437,B,2011-08-11,,2020-09-25 16:05:53
20101106X52124,B,2012-03-27,,2020-09-25 16:04:52
20101106X54407,B,2012-01-17,,2020-09-25 16:04:52
20101106X72545,B,2011-03-16,,2020-09-25 16:04:52
20101106X84528,B,2011-12-27,,2020-09-25 16:02:53
20101106X00059,B,2012-10-04,,2020-09-25 16:05:53
20101107X82831,B,2011-04-12,,2020-09-25 16:04:52
20101108X85518,B,2010-12-20,,2020-11-03 20:30:32
20101108X91241,B,2011-03-16,,2020-09-25 16:04:52
20101108X91810,B,2011-04-12,,2020-09-25 16:02:53
20101108X42555,B,2011-03-16,,2020-09-25 16:05:53
20101108X43405,B,2011-03-16,,2020-09-25 16:04:52
20101108X84714,B,2012-04-20,,2020-09-25 16:05:53
20101109X00102,B,2011-04-12,,2020-09-25 16:02:53
20101109X12401,B,2011-03-16,,2020-09-25 16:02:53
20101110X11702,B,2011-11-17,,2020-09-25 16:03:53
20101110X15521,B,2010-11-16,,2020-11-03 20:30:32
20101110X21415,B,2011-03-16,,2020-09-25 16:01:19
20101110X42226,B,2010-11-14,,2020-11-03 20:30:32
20101110X44157,B,2011-03-16,,2020-09-25 16:02:53
20101110X55356,B,2011-05-16,,2020-09-25 16:02:09
20101110X62153,B,2011-04-12,,2020-09-25 16:02:53
20101110X74656,B,2011-12-01,,2020-09-25 16:02:53
20101110X95242,B,2011-12-19,,2020-09-25 16:06:52
20101111X83751,B,2012-01-17,,2020-09-25 16:05:53
20101112X34929,B,2014-05-08,,2020-09-25 16:05:53
20101113X00616,B,2011-07-21,,2020-09-25 16:04:52
20101113X04133,B,2011-10-03,,2020-09-25 16:03:53
20101113X11052,B,2011-06-20,,2020-09-25 16:01:19
20101114X85519,B,2013-05-30,,2020-09-25 16:06:52
20101114X90431,B,2011-10-17,,2020-09-25 16:03:53
20101115X72424,B,2012-08-07,,2020-09-25 16:01:19
20101115X92934,B,2011-04-12,gibs-i,2023-06-30 14:15:35
20101115X04138,B,2011-10-17,,2020-09-25 16:02:53
20101115X24123,B,2010-11-15,,2020-11-03 20:30:32
20101115X31938,F,2018-10-23,,2020-09-25 16:08:44
20101115X50550,B,2014-08-28,,2020-09-25 16:06:52
20101115X55905,B,2011-03-16,,2020-09-25 16:01:19
20101115X63952,B,2010-11-17,,2020-11-03 20:30:33
20101115X65449,B,2011-03-16,,2020-09-25 16:02:53
20101115X72341,B,2010-11-16,,2020-11-03 20:30:33
20101115X73149,B,2014-10-09,,2020-09-25 16:06:52
20101115X02256,B,2011-05-26,,2020-09-25 16:02:53
20101115X05215,B,2011-06-08,,2020-09-25 16:02:53
20101116X12908,B,2012-02-16,,2020-09-25 16:02:53
20101116X32303,B,2011-04-15,,2020-11-03 20:30:33
20101116X51712,B,2011-12-27,,2020-09-25 16:02:53
20101116X70227,B,2011-07-21,,2020-09-25 16:04:52
20101116X70645,B,2010-12-09,,2020-11-03 20:30:34
20101116X80945,B,2011-05-16,,2020-09-25 16:02:53
20101116X04443,B,2011-05-26,broda,2022-04-06 17:52:09
20101117X70315,B,2011-11-22,,2020-09-25 16:06:52
20101118X74618,B,2012-02-16,broda,2020-09-25 16:05:53
20101118X82127,B,2012-03-27,,2020-09-25 16:05:53
20101118X25102,B,2011-08-11,,2020-09-25 16:05:53
20101118X52720,B,2011-12-27,,2020-09-25 16:02:53
20101118X60010,B,2011-07-18,,2020-09-25 16:03:53
20101119X80223,B,2010-12-02,,2020-11-03 20:30:34
20101119X83804,B,2011-05-16,,2020-09-25 16:06:52
20101120X11235,B,2013-03-26,,2020-09-25 16:02:53
20101122X40458,B,2014-02-03,,2020-09-25 16:06:52
20101122X00226,B,2010-12-03,,2020-11-03 20:30:34
20101122X80707,B,2012-03-27,,2020-09-25 16:06:52
20101122X91647,B,2011-05-16,,2020-09-25 16:03:53
